query_order,round,flat_index,row_index,row_label,algorithm_index,algorithm,proposed_by_mu,proposed_by_ca,utility,cost_acquisition,predicted_runtime_mean,predicted_runtime_sd,affordable_repetitions,projected_gain,score,runtime
12275,12096,4385,626,2isf_PAC_A_317,3,diffdock_l,False,True,0.24907803,0.4651277,20.069456,0,5527,1376.6543,0.052213925,15.440964
12276,12097,8977,1282,4kqx_HIO_B_401,3,diffdock_l,False,True,0.25114914,0.46313393,21.999704,0,5526,1387.8501,0,25.577161
12277,12098,8976,1282,4kqx_HIO_B_401,2,diffdock,False,True,0.25795198,0.47520258,22.517569,0,5419,1397.8418,0.70251424,28.448878
12278,12099,1788,255,1ne4_RP1_A_401,3,diffdock_l,False,True,0.2919363,0.46074293,27.532036,0,4431,1293.5697,7.7974673e-43,17.47942
12279,12100,1256,179,1jho_RMB_A_990,3,diffdock_l,False,True,0.3032223,0.46081413,28.309231,0,4308,1306.2817,8.515972e-34,23.043681
12280,12101,1935,276,1o2i_655_A_246,3,diffdock_l,False,True,0.29599132,0.46073352,28.082052,0,4342,1285.1943,0,19.628988
12281,12102,10832,1547,5a66_3PO_A_1000,3,diffdock_l,False,True,0.24965283,0.46105289,21.963602,0,5521,1378.3333,0.72511844,45.743984
12282,12103,10831,1547,5a66_3PO_A_1000,2,diffdock,True,True,0.55687756,0.50425111,22.921787,0,5317,2960.918,0,19.051764
12283,12104,8172,1167,4f8n_PC_A_202,3,diffdock_l,False,True,0.24350887,0.46502192,17.153988,0,5519,1343.9255,3.8292846e-27,8.4122677
12284,12105,8171,1167,4f8n_PC_A_202,2,diffdock,False,True,0.24898715,0.5039625,17.202429,0,5518,1373.9111,2.6556851e-24,8.4317629
12285,12106,2579,368,1tl2_NDG_A_240,3,diffdock_l,False,True,0.25016188,0.46412245,21.749653,0,5517,1380.1431,2.0553161e-45,34.642796
12286,12107,8928,1275,4k5u_GAL_D_301,3,diffdock_l,False,True,0.25159394,0.46114508,22.58559,0,5393,1356.8461,1.8625322e-25,27.681324
12287,12108,6905,986,3wwc_BUA_A_403,3,diffdock_l,False,True,0.24501021,0.4620852,19.118093,0,5515,1351.2313,1.5633556e-06,14.047752
12288,12109,6904,986,3wwc_BUA_A_403,2,diffdock,False,True,0.24849739,0.48280422,19.340675,0,5514,1370.2146,0,15.583382
12289,12110,6879,982,3wur_O4B_B_201,5,autodock,False,True,0.2334194,0.46237988,12.132082,0,5513,1286.8412,0,14.760963
12290,12111,1353,193,1kae_HSO_A_1001,2,diffdock,False,True,0.29142602,0.46225855,27.724871,0,4391,1279.6516,0,30.165893
12291,12112,1676,239,1m3u_KPL_J_265,3,diffdock_l,False,True,0.28693884,0.46084225,27.034344,0,4502,1291.7987,5.5254003e-65,24.045815
12292,12113,16280,2325,6ngu_KMJ_A_803,5,autodock,False,True,0.24351798,0.46204771,18.486074,0,5510,1341.7841,0,7.1263438
12293,12114,642,91,1gey_PPE_A_413,5,autodock,False,True,0.25847831,0.46083976,24.64674,0,4937,1276.1074,0,15.140725
12294,12115,1647,235,1m3u_KPL_E_265,2,diffdock,False,True,0.2884401,0.46051045,27.511036,0,4422,1275.4821,0,46.19246
12295,12116,3895,556,2eb5_OXL_E_2005,3,diffdock_l,False,True,0.24487575,0.4612626,19.971308,0,5507,1348.5307,1.3936937e-81,21.45398
12296,12117,3894,556,2eb5_OXL_E_2005,2,diffdock,False,True,0.24864395,0.47585415,20.419413,0,5506,1369.0336,0.88845161,24.91535
12297,12118,13841,1977,5vl0_BNF_C_404,2,diffdock,False,True,0.25405364,0.46163774,23.932537,0,5080,1290.5925,0,35.732487
12298,12119,10750,1535,4zvv_GN0_B_404,5,autodock,False,True,0.25480155,0.46063109,24.41596,0,4978,1268.4021,0,13.216878
12299,12120,15480,2211,6hgl_TES_A_401,3,diffdock_l,False,True,0.30161468,0.46072433,28.560087,0,4255,1283.3705,0.96613124,22.907155
12300,12121,15479,2211,6hgl_TES_A_401,2,diffdock,True,False,0.65367907,0.45940915,28.961752,0,4195,2742.1837,0,22.85919
12301,12122,934,133,1h70_CIR_A_500,3,diffdock_l,False,True,0.25013025,0.46430277,21.803202,0,5501,1375.9665,0,47.823433
12302,12123,682,97,1gsi_TMP_A_1210,3,diffdock_l,False,True,0.26497019,0.46300786,25.243801,0,4810,1274.5066,0.98860753,18.451773
12303,12124,681,97,1gsi_TMP_A_1210,2,diffdock,True,True,0.69049737,0.48347353,25.581596,0,4746,3277.1005,0.99296385,20.981497
12304,12125,685,97,1gsi_TMP_A_1210,6,smina,False,True,0.22888458,0.6115396,1.9106607,0,5498,1258.4074,0,5.1408372
12305,12126,2256,322,1q6r_LX1_A_7301,2,diffdock,False,True,0.25680507,0.46490893,23.806881,0,5099,1309.4491,0,25.425834
12306,12127,8060,1151,4e9z_651_A_301,3,diffdock_l,False,True,0.26535381,0.46222489,24.761881,0,4901,1300.499,0.022774294,22.703658
12307,12128,4910,701,2qca_DGP_A_300,3,diffdock_l,False,True,0.26198202,0.46194965,24.66424,0,4919,1288.6896,6.8962788e-10,13.158018
12308,12129,4909,701,2qca_DGP_A_300,2,diffdock,False,True,0.26175146,0.46182013,24.678648,0,4916,1286.7702,0,17.704928
12309,12130,9061,1294,4l80_OXL_C_402,3,diffdock_l,False,True,0.25648404,0.46193637,24.2785,0,4996,1281.3943,2.8589043e-72,33.610818
12310,12131,12484,1783,5irw_D9P_A_202,3,diffdock_l,False,True,0.27001952,0.46024959,25.835184,0,4694,1267.4716,3.9015648e-27,24.59029
12311,12132,6806,972,3wsg_CIT_A_302,2,diffdock,False,True,0.27952358,0.4602845,26.332914,0,4604,1286.9266,0,35.591768
12312,12133,920,131,1h5r_THM_B_1293,3,diffdock_l,False,True,0.28051839,0.4598678,26.467175,0,4580,1284.7742,1.4041809e-39,37.660584
12313,12134,13295,1899,5oip_9WE_A_302,2,diffdock,False,True,0.28189772,0.46030815,26.561165,0,4562,1286.0174,0,20.259224
12314,12135,9152,1307,4lxi_22J_A_301,3,diffdock_l,False,True,0.2860719,0.46032934,27.053841,0,4478,1281.03,0.99112002,47.247051
12315,12136,9151,1307,4lxi_22J_A_301,2,diffdock,True,True,0.68402992,0.46566109,28.136513,0,4304,2944.0648,0.75393012,28.707507
12316,12137,12869,1838,5l1u_7PF_A_401,3,diffdock_l,False,True,0.25457569,0.46422492,23.632807,0,5123,1304.1912,1.8612575e-05,40.43406
12317,12138,738,105,1h18_DTL_A_9009,3,diffdock_l,False,True,0.25400346,0.46063497,24.087063,0,5025,1276.3674,8.3748235e-34,30.984742
12318,12139,2908,415,1w62_PYC_A_700,3,diffdock_l,False,True,0.25131898,0.45964797,22.7015,0,5330,1339.5302,0,25.819864
12319,12140,16509,2358,6pk1_PLP_B_501,3,diffdock_l,False,True,0.29077271,0.45920965,27.561832,0,4389,1276.2014,0.99208317,26.467834
12320,12141,16508,2358,6pk1_PLP_B_501,2,diffdock,True,True,0.66321592,0.46626971,28.054907,0,4311,2859.1238,0,30.409923
12321,12142,13569,1938,5tzr_MLI_A_2403,3,diffdock_l,False,True,0.24572989,0.46087229,18.133245,0,5481,1346.8455,3.4314125e-109,21.452112
12322,12143,13568,1938,5tzr_MLI_A_2403,2,diffdock,False,True,0.24766933,0.4713283,18.554819,0,5480,1357.2279,1.6454149e-44,14.821405
12323,12144,5778,825,2z48_A2G_A_1001,3,diffdock_l,False,True,0.25127681,0.46103225,22.587727,0,5352,1344.8335,1.4217954e-63,22.646073
12324,12145,9060,1294,4l80_OXL_C_402,2,diffdock,False,True,0.25889781,0.45878023,24.889763,0,4856,1257.2078,0.97814412,36.260943
12325,12146,17321,2474,6ufd_Q6D_A_305,3,diffdock_l,False,True,0.27404588,0.45871809,26.256348,0,4602,1261.1591,0.7837777,15.026179
12326,12147,17320,2474,6ufd_Q6D_A_305,2,diffdock,True,True,0.54789716,0.47737852,26.490471,0,4561,2498.9589,0,25.854327
12327,12148,16719,2388,6qol_JB5_A_301,3,diffdock_l,False,True,0.24977226,0.46167921,20.891735,0,5475,1367.5031,2.5892161e-13,19.330042
12328,12149,16718,2388,6qol_JB5_A_301,2,diffdock,False,True,0.24957919,0.4601896,21.270679,0,5474,1366.1965,0,20.505307
12329,12150,12322,1760,5i5s_NVU_A_402,2,diffdock,False,True,0.27621144,0.45850159,26.380045,0,4577,1264.2198,0,28.548482
12330,12151,10561,1508,4zb5_GLC_A_403,5,autodock,False,True,0.23494782,0.45910128,12.63824,0,5472,1285.6345,0.07168745,25.613932
12331,12152,2649,378,1tvw_UMP_A_317,3,diffdock_l,False,True,0.25568925,0.4583498,24.651737,0,4896,1251.8546,0.94356514,8.8128672
12332,12153,2648,378,1tvw_UMP_A_317,2,diffdock,True,True,0.67239852,0.49045896,24.757858,0,4875,3277.9428,0.96004449,25.825433
12333,12154,6793,970,3wlf_FEH_C_401,3,diffdock_l,False,True,0.25484349,0.46854398,22.531265,0,5355,1364.6869,1.0519763e-54,32.43653
12334,12155,6792,970,3wlf_FEH_C_401,2,diffdock,False,True,0.25562201,0.46856639,23.14295,0,5212,1332.3019,1.4465199e-54,34.27866
12335,12156,6702,957,3wat_BMA_A_404,3,diffdock_l,False,True,0.2544098,0.46494535,23.153255,0,5208,1324.9662,0.013221611,21.532689
12336,12157,87,12,1aiq_UMP_A_265,3,diffdock_l,False,True,0.29356661,0.46005912,27.433338,0,4395,1290.2253,0,28.001163
12337,12158,737,105,1h18_DTL_A_9009,2,diffdock,False,True,0.25712023,0.45897296,24.682922,0,4884,1255.7752,0,31.426495
12338,12159,1200,171,1j3i_UMP_D_711,3,diffdock_l,False,True,0.3163163,0.45910017,28.949404,0,4163,1316.8248,1.28751e-60,37.361173
12339,12160,2691,384,1u2o_NEC_A_1001,3,diffdock_l,False,True,0.28865388,0.45886699,27.324553,0,4409,1272.6749,0.98867822,28.369741
12340,12161,2690,384,1u2o_NEC_A_1001,2,diffdock,True,True,0.66075951,0.46776529,27.935568,0,4311,2848.5343,3.7877062e-50,25.160531
12341,12162,16733,2390,6qor_JBK_A_301,3,diffdock_l,False,True,0.25021596,0.46435169,20.554226,0,5461,1366.4294,1.2834977e-28,24.065147
12342,12163,5645,806,2xul_AKG_F_201,3,diffdock_l,False,True,0.24714651,0.46043139,18.672066,0,5460,1349.4199,5.5003894e-88,18.592462
12343,12164,5644,806,2xul_AKG_F_201,2,diffdock,False,True,0.2478536,0.4643304,19.062019,0,5459,1353.0328,4.6606534e-92,21.656899
12344,12165,3363,480,1zuw_DGL_C_3301,3,diffdock_l,False,True,0.25357669,0.45844188,24.122257,0,4989,1265.0941,6.7167658e-58,33.211202
12345,12166,11175,1596,5ci9_549_A_402,3,diffdock_l,False,True,0.24445512,0.46028636,17.18005,0,5457,1333.9916,1.1546201e-51,11.894094
12346,12167,1963,280,1o6g_SIN_A_724,3,diffdock_l,False,True,0.28119454,0.45867322,26.644243,0,4515,1269.5933,0.9641805,57.593267
12347,12168,1962,280,1o6g_SIN_A_724,2,diffdock,True,True,0.64746409,0.47048768,27.586288,0,4359,2822.296,0,37.112314
12348,12169,2264,323,1q6r_LX1_B_9301,3,diffdock_l,False,True,0.25345624,0.4636458,23.330519,0,5153,1306.06,0.8577855,20.375651
12349,12170,2263,323,1q6r_LX1_B_9301,2,diffdock,True,True,0.62045076,0.49980952,23.737391,0,5063,3141.3422,0.98978081,24.795709
12350,12171,6709,958,3wat_BMA_B_404,3,diffdock_l,False,True,0.25684615,0.46918329,23.17592,0,5185,1331.7473,4.4183042e-83,19.853919
12351,12172,11210,1601,5cpn_531_B_401,3,diffdock_l,False,True,0.25487144,0.46639773,22.88336,0,5251,1338.3299,8.4850554e-26,27.299701
12352,12173,11209,1601,5cpn_531_B_401,2,diffdock,False,True,0.25501229,0.46571636,23.437157,0,5125,1306.938,2.7532046e-39,30.628766
12353,12174,6708,958,3wat_BMA_B_404,2,diffdock,False,True,0.254539,0.46317764,23.596428,0,5089,1295.349,1.3485223e-82,22.562384
12354,12175,9516,1359,4o7g_ASC_B_303,3,diffdock_l,False,True,0.25013782,0.46263292,20.006357,0,5448,1362.7509,1.5460668e-06,15.498904
12355,12176,10636,1519,4zo7_BGC_A_801,3,diffdock_l,False,True,0.25474505,0.46217028,23.855581,0,5033,1282.1318,1.8143341e-45,31.554558
12356,12177,14752,2107,6b83_6NA_B_201,3,diffdock_l,False,True,0.24758812,0.45935987,18.933455,0,5446,1348.3649,5.8370619e-21,10.276818
12357,12178,14751,2107,6b83_6NA_B_201,2,diffdock,False,True,0.24737901,0.45989016,18.983541,0,5445,1346.9787,4.5398548e-20,10.499075
12358,12179,11434,1633,5dz2_212_B_404,3,diffdock_l,False,True,0.29943984,0.45932568,28.318316,0,4237,1268.7266,0.0047401873,37.678123
12359,12180,11098,1585,5c8w_PCG_A_302,3,diffdock_l,False,True,0.32163285,0.45765032,29.502897,0,4066,1307.7592,9.5372848e-56,28.871259
12360,12181,15991,2284,6l8a_BAL_D_507,3,diffdock_l,False,True,0.25631995,0.45896375,24.759203,0,4844,1241.6139,5.2122788e-84,31.191344
12361,12182,13436,1919,5tch_MLI_E_301,3,diffdock_l,False,True,0.25500871,0.45771767,24.792566,0,4836,1233.2221,0,28.001163
12362,12183,17370,2481,6v1e_5SW_A_301,3,diffdock_l,False,True,0.2952547,0.45715237,28.245012,0,4244,1253.0609,0.77044262,39.095705
12363,12184,17369,2481,6v1e_5SW_A_301,2,diffdock,True,True,0.51895428,0.46083722,29.049997,0,4125,2140.6864,0.70845086,12.39672
12364,12185,10664,1523,4zqp_IMP_A_601,3,diffdock_l,False,True,0.31378938,0.45737134,29.101015,0,4117,1291.8709,0,28.882133
12365,12186,8059,1151,4e9z_651_A_301,2,diffdock,False,True,0.26097881,0.45763652,25.283827,0,4738,1236.5176,0.65286175,22.272118
12366,12187,17026,2432,6sj8_44V_A_901,2,diffdock,False,True,0.24900592,0.4639584,20.597065,0,5436,1353.5962,0,24.827856
12367,12188,9515,1359,4o7g_ASC_B_303,2,diffdock,False,True,0.24829368,0.46030176,20.183275,0,5435,1349.4762,0,19.130429
12368,12189,2620,374,1tsd_UMP_B_265,2,diffdock,False,True,0.29759208,0.45819452,28.230583,0,4241,1262.088,1.2613832e-39,29.270099
12369,12190,10237,1462,4wxb_CIT_A_501,3,diffdock_l,False,True,0.26098885,0.45770987,25.27017,0,4737,1236.3042,2.5363367e-84,38.310199
12370,12191,6618,945,3vv5_SLZ_A_300,3,diffdock_l,False,True,0.3008201,0.45711426,28.895657,0,4141,1245.696,2.1955596e-37,19.591916
12371,12192,2488,355,1t93_FLV_A_432,3,diffdock_l,False,True,0.24826865,0.46042138,20.940386,0,5431,1348.3471,5.777503e-05,19.408208
12372,12193,16732,2390,6qor_JBK_A_301,2,diffdock,False,True,0.24773423,0.45788346,21.010836,0,5430,1345.1969,1.2538848e-19,20.962479
12373,12194,7597,1085,4clo_XP0_D_1270,2,diffdock,False,True,0.29544642,0.4576294,28.150339,0,4249,1255.3519,0,30.149476
12374,12195,2586,369,1tl2_NDG_A_241,3,diffdock_l,False,True,0.25012886,0.4578958,23.122858,0,5171,1293.4163,0,12.142516
12375,12196,2565,366,1tl2_NDG_A_238,3,diffdock_l,False,True,0.25122457,0.45857701,23.417459,0,5106,1282.7527,9.0505718e-37,12.96245
12376,12197,3307,472,1zng_HE4_A_202,3,diffdock_l,False,True,0.24631326,0.45753101,19.788883,0,5426,1336.4957,0.0039917494,10.906937
12377,12198,6387,912,3ucc_2PG_A_601,3,diffdock_l,False,True,0.26292185,0.45722777,25.507822,0,4686,1232.0518,0,22.840872
12378,12199,15487,2212,6hl7_CP_A_401,3,diffdock_l,False,True,0.24664593,0.45817023,20.426815,0,5424,1337.8075,0.90481171,26.049256
12379,12200,15486,2212,6hl7_CP_A_401,2,diffdock,True,True,0.64138876,0.52459348,20.968533,0,5423,3478.2512,0,27.525992
12380,12201,3160,451,1zb6_DIN_A_401,3,diffdock_l,False,True,0.24964867,0.46935079,21.125826,0,5422,1353.5951,2.9908743e-05,28.545288
12381,12202,3804,543,2d20_NPO_B_953,3,diffdock_l,False,True,0.2490947,0.46516244,21.552467,0,5421,1350.3424,7.9990753e-40,20.9843
12382,12203,15445,2206,6gpn_OGA_B_402,3,diffdock_l,False,True,0.24637445,0.46144237,19.737978,0,5420,1335.3495,3.5804512e-05,28.963993
12383,12204,17743,2534,7cwd_GAL_A_902,5,autodock,False,True,0.23485094,0.45739644,13.306506,0,5419,1272.6573,0,9.423455
12384,12205,8389,1198,4hgg_SYN_A_502,3,diffdock_l,False,True,0.24483973,0.45734622,19.187634,0,5418,1326.5417,2.7597585e-06,21.896976
12385,12206,8388,1198,4hgg_SYN_A_502,2,diffdock,False,True,0.24551587,0.46025348,19.643337,0,5417,1329.9595,0,24.379163
12386,12207,7388,1055,4bvh_OCZ_B_1392,3,diffdock_l,False,True,0.3187006,0.45646114,29.625166,0,4028,1283.726,2.6366451e-66,25.588281
12387,12208,16567,2366,6po9_OS7_A_803,5,autodock,False,True,0.24724979,0.46084044,21.930086,0,5415,1338.8576,3.7888357e-14,8.9453424
12388,12209,1221,174,1j3k_UMP_D_711,3,diffdock_l,False,True,0.31538518,0.456321,29.580395,0,4033,1271.9484,2.2434686e-39,39.718661
12389,12210,15444,2206,6gpn_OGA_B_402,2,diffdock,False,True,0.2448501,0.46169679,20.140686,0,5413,1325.3736,0,24.274341
12390,12211,933,133,1h70_CIR_A_500,2,diffdock,False,True,0.24787707,0.45834926,22.630192,0,5268,1305.8164,0,20.159119
12391,12212,14304,2043,5y7r_AKG_B_402,3,diffdock_l,False,True,0.24476192,0.46029108,20.310692,0,5411,1324.4068,0.98212175,15.604843
12392,12213,14303,2043,5y7r_AKG_B_402,2,diffdock,True,True,0.68374861,0.52626006,20.798279,0,5410,3699.08,0,18.963931
12393,12214,626,89,1g8z_GAL_H_104,3,diffdock_l,False,True,0.24499343,0.47165571,18.563707,0,5409,1325.1694,0.99473357,25.478879
12394,12215,625,89,1g8z_GAL_H_104,2,diffdock,True,True,0.68565723,0.54448358,19.010975,0,5408,3708.0343,0.98894633,16.734267
12395,12216,5638,805,2xul_AKG_E_201,3,diffdock_l,False,True,0.24921194,0.47878777,19.228823,0,5407,1347.4889,1.0144204e-70,20.032408
12396,12217,11174,1596,5ci9_549_A_402,2,diffdock,False,True,0.24458531,0.47566743,17.334362,0,5406,1322.2282,0,13.98965
12397,12218,8935,1276,4k90_MLA_A_704,3,diffdock_l,False,True,0.24495836,0.47379544,17.719315,0,5405,1323.9999,2.8489092e-26,18.686345
12398,12219,8934,1276,4k90_MLA_A_704,2,diffdock,False,True,0.24579704,0.47668672,18.09548,0,5404,1328.2872,0,20.892928
12399,12220,15508,2215,6hl9_SIN_B_402,3,diffdock_l,False,True,0.24565905,0.47109982,18.601652,0,5403,1327.2959,0.12107607,16.857482
12400,12221,3874,553,2eb5_OXL_A_2001,3,diffdock_l,False,True,0.24731539,0.46963203,19.839823,0,5402,1335.9977,1.4349921e-81,22.80564
12401,12222,3873,553,2eb5_OXL_A_2001,2,diffdock,False,True,0.2487419,0.47575226,20.291321,0,5401,1343.455,0,24.73062
12402,12223,6016,859,3mk1_NPO_A_911,3,diffdock_l,False,True,0.24445679,0.46688498,18.753901,0,5400,1320.0666,2.5566533e-12,20.197765
12403,12224,6015,859,3mk1_NPO_A_911,2,diffdock,False,True,0.24666703,0.47740626,19.161102,0,5399,1331.7553,0,19.349096
12404,12225,2481,354,1t93_FLV_A_431,3,diffdock_l,False,True,0.24689417,0.46398473,20.81632,0,5398,1332.7347,3.7207495e-27,19.835551
12405,12226,14327,2046,5y8p_3OH_B_301,5,autodock,False,True,0.22518902,0.460425,8.9863529,0,5397,1215.3451,7.2497337e-09,3.686279
12406,12227,5637,805,2xul_AKG_E_201,2,diffdock,False,True,0.2442587,0.46109501,19.639233,0,5396,1318.0199,5.6692382e-69,22.955981
12407,12228,971,138,1h8p_PC_B_1110,5,autodock,False,True,0.22631785,0.46238425,10.190298,0,5395,1220.9848,0,5.4655009
12408,12229,12204,1743,5hc0_NPO_A_402,3,diffdock_l,False,True,0.24681884,0.45982227,21.712957,0,5394,1331.3408,1.2182693e-22,18.197731
12409,12230,1160,165,1ixo_G3P_D_1004,5,autodock,False,True,0.22984783,0.45937904,12.100419,0,5393,1239.5693,0.014872458,8.9750463
12410,12231,8335,1190,4h9x_HL4_B_404,5,autodock,False,True,0.23432082,0.457136,13.757198,0,5392,1263.4578,0,5.7273744
12411,12232,1844,263,1now_IFG_A_557,3,diffdock_l,False,True,0.2840234,0.45664466,27.309187,0,4353,1236.3538,0.97549267,28.176121
12412,12233,1843,263,1now_IFG_A_557,2,diffdock,True,True,0.6667932,0.4685981,27.886318,0,4261,2841.2058,0.97078892,30.925744
12413,12234,12483,1783,5irw_D9P_A_202,2,diffdock,False,True,0.27609503,0.45961027,26.303423,0,4517,1247.1213,1.4235067e-32,25.03215
12414,12235,13562,1937,5tvr_AKG_B_402,3,diffdock_l,False,True,0.24907272,0.45808688,22.750397,0,5221,1300.4087,0.00029064962,24.341953
12415,12236,17495,2499,6x9d_HYP_B_2002,2,diffdock,False,True,0.29792427,0.45786252,28.544853,0,4160,1239.3649,0,47.662998
12416,12237,10657,1522,4zo7_GLC_A_806,3,diffdock_l,False,True,0.29310116,0.4569546,28.005114,0,4239,1242.4558,7.1500792e-31,35.559133
12417,12238,5897,842,2zi2_24U_H_801,3,diffdock_l,False,True,0.294432,0.45694522,28.266691,0,4198,1236.0255,0,28.001163
12418,12239,2166,309,1pr0_NOS_C_1247,3,diffdock_l,False,True,0.30148959,0.45640528,29.113836,0,4075,1228.5701,2.8329332e-55,13.479911
12419,12240,10236,1462,4wxb_CIT_A_501,2,diffdock,False,True,0.26682536,0.45665005,25.920824,0,4577,1221.2597,0,42.724634
12420,12241,14479,2068,5ykt_PMP_A_501,3,diffdock_l,False,True,0.25654339,0.45679428,25.441324,0,4661,1195.7488,0.9956315,41.189831
12421,12242,14478,2068,5ykt_PMP_A_501,2,diffdock,True,True,0.70917406,0.48052486,26.252754,0,4516,3202.63,0,40.821377
12422,12243,2705,386,1u6r_IOM_B_1601,3,diffdock_l,False,True,0.24003522,0.45995745,17.425524,0,5380,1291.3895,0.99466489,23.498773
12423,12244,2704,386,1u6r_IOM_B_1601,2,diffdock,True,True,0.68167883,0.55625939,17.997173,0,5379,3666.7504,0.99224389,25.023797
12424,12245,605,86,1g8z_GAL_D_104,3,diffdock_l,False,True,0.24387181,0.47042833,18.56535,0,5378,1311.5426,1.245188e-59,15.482238
12425,12246,604,86,1g8z_GAL_D_104,2,diffdock,False,True,0.24426883,0.46917971,19.012526,0,5377,1313.4335,0,17.637006
12426,12247,10482,1497,4ywb_OXD_C_704,3,diffdock_l,False,True,0.2439756,0.46449418,19.356827,0,5376,1311.6128,6.5781823e-59,26.449552
12427,12248,10481,1497,4ywb_OXD_C_704,2,diffdock,False,True,0.2457537,0.46822046,19.966238,0,5375,1320.9261,0.99558183,27.329957
12428,12249,3306,472,1zng_HE4_A_202,2,diffdock,False,True,0.24732631,0.47839652,19.64447,0,5374,1329.1316,0.0069309607,13.276244
12429,12250,2487,355,1t93_FLV_A_432,2,diffdock,False,True,0.24772508,0.46585419,21.383867,0,5373,1331.0268,0.00011129274,21.897755
12430,12251,12203,1743,5hc0_NPO_A_402,2,diffdock,False,True,0.24758965,0.46040959,22.017757,0,5372,1330.0516,1.245551e-22,19.796534
12431,12252,5792,827,2z48_A2G_B_2001,3,diffdock_l,False,True,0.2480359,0.45886048,22.51749,0,5255,1303.4286,3.7916387e-31,25.689961
12432,12253,2978,425,1x8x_TYR_A_952,3,diffdock_l,False,True,0.24596771,0.457873,21.19116,0,5370,1320.8466,0.99779283,18.129504
12433,12254,2977,425,1x8x_TYR_A_952,2,diffdock,True,True,0.68998591,0.51897069,21.610975,0,5369,3704.5344,0.99741367,18.097696
12434,12255,13051,1864,5mot_HBD_A_402,3,diffdock_l,False,True,0.24438434,0.46930879,18.505007,0,5368,1311.8551,3.670827e-12,14.331543
12435,12256,13050,1864,5mot_HBD_A_402,2,diffdock,False,True,0.24679627,0.47597063,18.771349,0,5367,1324.5556,6.7310135e-13,14.238871
12436,12257,5631,804,2xul_AKG_C_201,3,diffdock_l,False,True,0.24368229,0.4636616,18.820154,0,5366,1307.5992,5.8493962e-37,18.201142
12437,12258,5630,804,2xul_AKG_C_201,2,diffdock,False,True,0.24538196,0.46868699,19.220982,0,5365,1316.4742,4.763929e-37,17.373679
12438,12259,2480,354,1t93_FLV_A_431,2,diffdock,False,True,0.24768822,0.46020566,21.303949,0,5364,1328.5996,0,20.396288
12439,12260,6366,909,3u1t_MLI_B_350,3,diffdock_l,False,True,0.24746107,0.45971212,21.325527,0,5363,1327.1337,0.038005878,17.222248
12440,12261,11903,1700,5fv3_OGA_A_1770,3,diffdock_l,False,True,0.24794681,0.45812946,22.119221,0,5342,1324.5319,0.99749631,24.714121
12441,12262,11902,1700,5fv3_OGA_A_1770,2,diffdock,True,True,0.69038823,0.50945199,22.654802,0,5214,3599.6842,0.99705979,31.863179
12442,12263,16845,2406,6r7w_CIT_A_406,3,diffdock_l,False,True,0.24422325,0.46744449,18.453218,0,5360,1309.0366,0,11.501244
12443,12264,16844,2406,6r7w_CIT_A_406,2,diffdock,False,True,0.25070781,0.49408947,18.667128,0,5359,1343.5431,0,20.177779
12444,12265,15746,2249,6jq8_CIT_A_302,3,diffdock_l,False,True,0.2448475,0.46399084,19.319687,0,5358,1311.8929,0,22.431543
12445,12266,15745,2249,6jq8_CIT_A_302,2,diffdock,False,True,0.24904239,0.47615665,19.850956,0,5357,1334.1201,0,15.879326
12446,12267,2796,399,1v5y_4HC_A_1455,3,diffdock_l,False,True,0.24950911,0.46053184,22.118851,0,5336,1331.3806,0.047084996,18.959416
12447,12268,3159,451,1zb6_DIN_A_401,2,diffdock,False,True,0.24888192,0.46220687,21.815887,0,5355,1332.7627,1.2803002e-06,19.824503
12448,12269,9754,1393,4qxc_OGA_A_600,3,diffdock_l,False,True,0.24886551,0.45791068,22.416523,0,5264,1310.0281,0,28.001163
12449,12270,3803,543,2d20_NPO_B_953,2,diffdock,False,True,0.24780255,0.45889184,21.956917,0,5353,1326.4871,5.9163869e-40,20.78202
12450,12271,7171,1024,4ajj_88S_A_1332,3,diffdock_l,False,True,0.29513207,0.45721501,28.296404,0,4168,1230.1105,1.0065088e-70,45.414654
12451,12272,1298,185,1jtk_THU_B_1138,3,diffdock_l,False,True,0.2898627,0.45692751,27.700623,0,4256,1233.6557,0,38.446292
12452,12273,15655,2236,6ix8_B3O_B_408,3,diffdock_l,False,True,0.30937577,0.45684733,29.563995,0,3986,1233.1718,0.055686,41.478323
12453,12274,2294,327,1r4f_AD3_B_330,5,autodock,False,True,0.24136187,0.45695457,18.825699,0,5349,1291.0446,0,102.36457
12454,12275,16061,2294,6ly4_TES_A_501,3,diffdock_l,False,True,0.29916557,0.45703977,29.077894,0,4048,1211.0222,2.033707e-16,25.73643
12455,12276,3015,430,1xin_XYL_B_397,5,autodock,False,True,0.23862385,0.45666107,16.332588,0,5347,1275.9217,0.0042091835,21.762512
12456,12277,5364,766,2vp5_DCZ_B_1210,2,diffdock,False,True,0.28483665,0.45660879,27.474123,0,4283,1219.9554,6.1586962e-41,23.548866
12457,12278,16047,2292,6lx5_C5F_B_501,3,diffdock_l,False,True,0.30012591,0.45650282,29.32214,0,4012,1204.1051,2.5835871e-66,21.636405
12458,12279,5073,724,2qvr_FDP_A_333,5,autodock,False,True,0.24025367,0.45771967,18.396122,0,5344,1283.9156,0.0011190378,24.187265
12459,12280,2613,373,1tsd_UMP_A_267,2,diffdock,False,True,0.29074269,0.45614513,28.267626,0,4160,1209.4896,0.99303677,31.430428
